song_id,song_name,artist_id,genre,duration_ms
S03770,Song 03770,A0270,classical,248878
S03771,Song 03771,A0259,electronic,114209
S03772,Song 03772,A0032,electronic,181130
S03773,Song 03773,A0064,classical,242687
S03774,Song 03774,A0314,latin,161943
S03775,Song 03775,A0121,classical,162083
S03776,Song 03776,A0144,pop,322107
S03777,Song 03777,A0067,jazz,155379
S03778,Song 03778,A0213,classical,285177
S03779,Song 03779,A0391,classical,199348
S03780,Song 03780,A0320,classical,209807
S03781,Song 03781,A0027,rock,165064
S03782,Song 03782,A0225,jazz,241799
S03783,Song 03783,A0035,jazz,193737
S03784,Song 03784,A0076,metal,186006
S03785,Song 03785,A0384,rock,271727
S03786,Song 03786,A0241,metal,177448
S03787,Song 03787,A0155,latin,254210
S03788,Song 03788,A0090,electronic,280161
S03789,Song 03789,A0269,pop,241172
S03790,Song 03790,A0032,electronic,296028
S03791,Song 03791,A0081,r_and_b,364236
S03792,Song 03792,A0378,pop,193448
S03793,Song 03793,A0107,hip_hop,134372
S03794,Song 03794,A0152,jazz,281849
S03795,Song 03795,A0019,indie_rock,123796
S03796,Song 03796,A0222,hip_hop,341427
S03797,Song 03797,A0374,electronic,241351
S03798,Song 03798,A0137,country,85754
S03799,Song 03799,A0338,r_and_b,240127
S03800,Song 03800,A0245,latin,231212
S03801,Song 03801,A0229,reggaeton,202199
S03802,Song 03802,A0133,metal,201972
S03803,Song 03803,A0069,pop,183399
S03804,Song 03804,A0330,hip_hop,177070
S03805,Song 03805,A0317,country,294855
S03806,Song 03806,A0091,latin,328826
S03807,Song 03807,A0231,metal,188913
S03808,Song 03808,A0357,indie_rock,245816
S03809,Song 03809,A0044,latin,240943
S03810,Song 03810,A0136,electronic,244298
S03811,Song 03811,A0204,rock,115143
S03812,Song 03812,A0057,country,169128
S03813,Song 03813,A0201,r_and_b,250417
S03814,Song 03814,A0054,jazz,323570
S03815,Song 03815,A0173,metal,195322
S03816,Song 03816,A0246,country,132614
S03817,Song 03817,A0220,hip_hop,160160
S03818,Song 03818,A0216,metal,253123
S03819,Song 03819,A0182,pop,187586
S03820,Song 03820,A0315,pop,329455
S03821,Song 03821,A0328,electronic,170555
S03822,Song 03822,A0074,reggaeton,171854
S03823,Song 03823,A0171,jazz,87720
S03824,Song 03824,A0369,electronic,271856
S03825,Song 03825,A0206,metal,190556
S03826,Song 03826,A0303,hip_hop,218120
S03827,Song 03827,A0132,r_and_b,269297
S03828,Song 03828,A0391,classical,243024
S03829,Song 03829,A0032,electronic,274847
S03830,Song 03830,A0173,metal,188068
S03831,Song 03831,A0025,country,216278
S03832,Song 03832,A0100,electronic,211848
S03833,Song 03833,A0275,indie_rock,151703
S03834,Song 03834,A0296,country,254010
S03835,Song 03835,A0357,indie_rock,149227
S03836,Song 03836,A0362,latin,251525
S03837,Song 03837,A0317,country,302678
S03838,Song 03838,A0120,reggaeton,144864
S03839,Song 03839,A0333,jazz,166725
S03840,Song 03840,A0096,latin,133957
S03841,Song 03841,A0198,latin,297889
S03842,Song 03842,A0059,indie_rock,185124
S03843,Song 03843,A0313,electronic,315002
S03844,Song 03844,A0287,indie_rock,117063
S03845,Song 03845,A0071,latin,227529
S03846,Song 03846,A0118,latin,148725
S03847,Song 03847,A0279,metal,265154
S03848,Song 03848,A0231,metal,226947
S03849,Song 03849,A0048,rock,249384
S03850,Song 03850,A0178,pop,206588
S03851,Song 03851,A0329,reggaeton,238013
S03852,Song 03852,A0037,classical,196983
S03853,Song 03853,A0297,r_and_b,303425
S03854,Song 03854,A0154,pop,210192
S03855,Song 03855,A0067,jazz,188996
S03856,Song 03856,A0149,electronic,133920
S03857,Song 03857,A0194,jazz,186931
S03858,Song 03858,A0155,latin,242609
S03859,Song 03859,A0376,rock,204375
S03860,Song 03860,A0376,rock,199740
S03861,Song 03861,A0262,country,161776
S03862,Song 03862,A0355,rock,258826
S03863,Song 03863,A0248,electronic,251481
S03864,Song 03864,A0265,classical,207775
S03865,Song 03865,A0067,jazz,342645
S03866,Song 03866,A0368,indie_rock,202126
S03867,Song 03867,A0021,electronic,350060
S03868,Song 03868,A0371,reggaeton,157913
S03869,Song 03869,A0373,rock,35429
S03870,Song 03870,A0378,pop,70671
S03871,Song 03871,A0041,hip_hop,362284
S03872,Song 03872,A0304,latin,236945
S03873,Song 03873,A0364,pop,187191
S03874,Song 03874,A0224,electronic,133098
S03875,Song 03875,A0162,rock,178548
S03876,Song 03876,A0073,pop,219111
S03877,Song 03877,A0040,classical,340770
S03878,Song 03878,A0073,pop,305268
S03879,Song 03879,A0146,r_and_b,153626
S03880,Song 03880,A0251,r_and_b,183271
S03881,Song 03881,A0166,electronic,333840
S03882,Song 03882,A0006,latin,181747
S03883,Song 03883,A0366,latin,150396
S03884,Song 03884,A0034,latin,257970
S03885,Song 03885,A0216,metal,209831
S03886,Song 03886,A0102,metal,222669
S03887,Song 03887,A0205,jazz,144659
S03888,Song 03888,A0234,pop,156239
S03889,Song 03889,A0374,electronic,259828
S03890,Song 03890,A0385,latin,187364
S03891,Song 03891,A0137,country,179476
S03892,Song 03892,A0188,rock,156215
S03893,Song 03893,A0303,hip_hop,294646
S03894,Song 03894,A0085,jazz,180340
S03895,Song 03895,A0031,latin,285013
S03896,Song 03896,A0130,hip_hop,169214
S03897,Song 03897,A0334,hip_hop,212162
S03898,Song 03898,A0052,reggaeton,269323
S03899,Song 03899,A0239,pop,235870
S03900,Song 03900,A0090,electronic,152658
S03901,Song 03901,A0115,hip_hop,252132
S03902,Song 03902,A0300,r_and_b,173554
S03903,Song 03903,A0372,hip_hop,285520
S03904,Song 03904,A0038,indie_rock,317629
S03905,Song 03905,A0298,electronic,300862
S03906,Song 03906,A0063,jazz,202658
S03907,Song 03907,A0334,hip_hop,167181
S03908,Song 03908,A0240,country,272909
S03909,Song 03909,A0107,hip_hop,192702
S03910,Song 03910,A0049,jazz,159442
S03911,Song 03911,A0275,indie_rock,199999
S03912,Song 03912,A0254,jazz,202329
S03913,Song 03913,A0014,r_and_b,210686
S03914,Song 03914,A0389,metal,277624
S03915,Song 03915,A0163,pop,184712
S03916,Song 03916,A0385,latin,236633
S03917,Song 03917,A0165,classical,265460
S03918,Song 03918,A0011,hip_hop,164144
S03919,Song 03919,A0216,metal,354969
S03920,Song 03920,A0285,metal,204463
S03921,Song 03921,A0187,rock,325986
S03922,Song 03922,A0266,r_and_b,152576
S03923,Song 03923,A0026,reggaeton,131389
S03924,Song 03924,A0179,hip_hop,245408
S03925,Song 03925,A0022,country,121983
S03926,Song 03926,A0111,latin,130095
S03927,Song 03927,A0020,jazz,232260
S03928,Song 03928,A0181,latin,298120
S03929,Song 03929,A0130,hip_hop,224625
S03930,Song 03930,A0111,latin,318553
S03931,Song 03931,A0271,latin,154706
S03932,Song 03932,A0003,country,156358
S03933,Song 03933,A0110,r_and_b,216143
S03934,Song 03934,A0297,r_and_b,182081
S03935,Song 03935,A0327,indie_rock,167294
S03936,Song 03936,A0322,r_and_b,272635
S03937,Song 03937,A0041,hip_hop,295590
S03938,Song 03938,A0375,latin,152745
S03939,Song 03939,A0204,rock,253790
S03940,Song 03940,A0028,r_and_b,186654
S03941,Song 03941,A0271,latin,134774
S03942,Song 03942,A0236,hip_hop,297277
S03943,Song 03943,A0142,indie_rock,158027
S03944,Song 03944,A0325,metal,188261
S03945,Song 03945,A0127,rock,213576
S03946,Song 03946,A0155,latin,299407
S03947,Song 03947,A0020,jazz,199723
S03948,Song 03948,A0378,pop,157125
S03949,Song 03949,A0261,classical,220115
S03950,Song 03950,A0093,latin,272937
S03951,Song 03951,A0198,latin,233088
S03952,Song 03952,A0105,hip_hop,193089
S03953,Song 03953,A0194,jazz,155292
S03954,Song 03954,A0308,electronic,160001
S03955,Song 03955,A0127,rock,247402
S03956,Song 03956,A0038,indie_rock,154111
S03957,Song 03957,A0184,electronic,258992
S03958,Song 03958,A0073,pop,202640
S03959,Song 03959,A0027,rock,250645
S03960,Song 03960,A0223,indie_rock,162803
S03961,Song 03961,A0098,country,186341
S03962,Song 03962,A0219,country,239318
S03963,Song 03963,A0055,electronic,262508
S03964,Song 03964,A0271,latin,87293
S03965,Song 03965,A0058,electronic,257877
S03966,Song 03966,A0074,reggaeton,173584
S03967,Song 03967,A0325,metal,295953
S03968,Song 03968,A0196,classical,284623
S03969,Song 03969,A0011,hip_hop,232473
S03970,Song 03970,A0270,classical,296423
S03971,Song 03971,A0107,hip_hop,143661
S03972,Song 03972,A0172,classical,166838
S03973,Song 03973,A0254,jazz,252397
S03974,Song 03974,A0115,hip_hop,262835
S03975,Song 03975,A0260,rock,229028
S03976,Song 03976,A0213,classical,223959
S03977,Song 03977,A0180,indie_rock,224881
S03978,Song 03978,A0324,classical,309629
S03979,Song 03979,A0154,pop,147345
S03980,Song 03980,A0066,latin,149219
S03981,Song 03981,A0082,metal,204021
S03982,Song 03982,A0338,r_and_b,180695
S03983,Song 03983,A0173,metal,233314
S03984,Song 03984,A0185,country,228740
S03985,Song 03985,A0295,hip_hop,173683
S03986,Song 03986,A0262,country,93760
S03987,Song 03987,A0291,rock,127528
S03988,Song 03988,A0243,electronic,244756
S03989,Song 03989,A0078,reggaeton,245778
S03990,Song 03990,A0359,electronic,193336
S03991,Song 03991,A0216,metal,230266
S03992,Song 03992,A0298,electronic,287241
S03993,Song 03993,A0030,latin,242209
S03994,Song 03994,A0184,electronic,142876
S03995,Song 03995,A0387,r_and_b,193193
S03996,Song 03996,A0041,hip_hop,171717
S03997,Song 03997,A0071,latin,182669
S03998,Song 03998,A0351,r_and_b,223054
S03999,Song 03999,A0361,r_and_b,196381
S04000,Song 04000,A0356,metal,209145
S04001,Song 04001,A0110,r_and_b,264341
S04002,Song 04002,A0221,electronic,278131
S04003,Song 04003,A0400,metal,354291
S04004,Song 04004,A0249,rock,195686
S04005,Song 04005,A0376,rock,235808
S04006,Song 04006,A0108,jazz,150698
S04007,Song 04007,A0400,metal,178549
S04008,Song 04008,A0296,country,122750
S04009,Song 04009,A0362,latin,404115
S04010,Song 04010,A0156,metal,167018
S04011,Song 04011,A0217,r_and_b,264058
S04012,Song 04012,A0251,r_and_b,276267
S04013,Song 04013,A0365,classical,393685
S04014,Song 04014,A0390,country,283015
S04015,Song 04015,A0338,r_and_b,183887
S04016,Song 04016,A0390,country,236851
S04017,Song 04017,A0031,latin,182075
S04018,Song 04018,A0040,classical,178327
S04019,Song 04019,A0137,country,157516
S04020,Song 04020,A0144,pop,247300
S04021,Song 04021,A0261,classical,175768
S04022,Song 04022,A0281,latin,246611
S04023,Song 04023,A0188,rock,255157
S04024,Song 04024,A0194,jazz,149207
S04025,Song 04025,A0143,latin,171626
S04026,Song 04026,A0262,country,212862
S04027,Song 04027,A0095,r_and_b,179705
S04028,Song 04028,A0065,country,255146
S04029,Song 04029,A0128,electronic,105601
S04030,Song 04030,A0214,electronic,259322
S04031,Song 04031,A0025,country,290343
S04032,Song 04032,A0388,hip_hop,185260
S04033,Song 04033,A0326,country,59988
S04034,Song 04034,A0072,latin,246954
S04035,Song 04035,A0089,reggaeton,295917
S04036,Song 04036,A0163,pop,311471
S04037,Song 04037,A0222,hip_hop,414189
S04038,Song 04038,A0344,r_and_b,316244
S04039,Song 04039,A0178,pop,182387
S04040,Song 04040,A0188,rock,105325
S04041,Song 04041,A0167,jazz,189845
S04042,Song 04042,A0037,classical,168090
S04043,Song 04043,A0169,country,133448
S04044,Song 04044,A0106,country,202061
S04045,Song 04045,A0372,hip_hop,186822
S04046,Song 04046,A0329,reggaeton,326802
S04047,Song 04047,A0350,rock,142976
S04048,Song 04048,A0182,pop,65955
S04049,Song 04049,A0361,r_and_b,120620
S04050,Song 04050,A0158,jazz,181209
S04051,Song 04051,A0246,country,118774
S04052,Song 04052,A0085,jazz,287630
S04053,Song 04053,A0386,classical,269128
S04054,Song 04054,A0010,classical,241733
S04055,Song 04055,A0162,rock,115623
S04056,Song 04056,A0029,latin,154529
S04057,Song 04057,A0085,jazz,255490
S04058,Song 04058,A0294,metal,339152
S04059,Song 04059,A0060,indie_rock,227355
S04060,Song 04060,A0141,hip_hop,294949
S04061,Song 04061,A0361,r_and_b,252820
S04062,Song 04062,A0056,latin,197988
S04063,Song 04063,A0220,hip_hop,283675
S04064,Song 04064,A0398,jazz,291767
S04065,Song 04065,A0350,rock,172202
S04066,Song 04066,A0119,rock,114504
S04067,Song 04067,A0057,country,174155
S04068,Song 04068,A0071,latin,323984
S04069,Song 04069,A0005,latin,250622
S04070,Song 04070,A0175,classical,244413
S04071,Song 04071,A0385,latin,246161
S04072,Song 04072,A0032,electronic,253581
S04073,Song 04073,A0037,classical,212873
S04074,Song 04074,A0056,latin,145386
S04075,Song 04075,A0321,reggaeton,120762
S04076,Song 04076,A0285,metal,177181
S04077,Song 04077,A0357,indie_rock,215763
S04078,Song 04078,A0365,classical,276140
S04079,Song 04079,A0334,hip_hop,124934
S04080,Song 04080,A0363,electronic,346094
S04081,Song 04081,A0109,pop,199577
S04082,Song 04082,A0211,pop,191259
S04083,Song 04083,A0392,rock,274279
S04084,Song 04084,A0061,rock,203730
S04085,Song 04085,A0163,pop,216886
S04086,Song 04086,A0381,r_and_b,262602
S04087,Song 04087,A0030,latin,150725
S04088,Song 04088,A0201,r_and_b,93498
S04089,Song 04089,A0337,pop,272394
S04090,Song 04090,A0194,jazz,170345
S04091,Song 04091,A0149,electronic,233482
S04092,Song 04092,A0278,rock,296813
S04093,Song 04093,A0167,jazz,106743
S04094,Song 04094,A0255,classical,201779
S04095,Song 04095,A0126,country,273668
S04096,Song 04096,A0295,hip_hop,190340
S04097,Song 04097,A0253,country,212222
S04098,Song 04098,A0104,pop,185520
S04099,Song 04099,A0266,r_and_b,166207
S04100,Song 04100,A0261,classical,315027
S04101,Song 04101,A0391,classical,306573
S04102,Song 04102,A0138,country,219827
S04103,Song 04103,A0315,pop,215395
S04104,Song 04104,A0135,indie_rock,256943
S04105,Song 04105,A0168,reggaeton,211620
S04106,Song 04106,A0347,pop,260522
S04107,Song 04107,A0371,reggaeton,154690
S04108,Song 04108,A0025,country,227507
S04109,Song 04109,A0049,jazz,254648
S04110,Song 04110,A0033,metal,179538
S04111,Song 04111,A0031,latin,195408
S04112,Song 04112,A0293,pop,191851
S04113,Song 04113,A0065,country,159240
S04114,Song 04114,A0023,pop,163540
S04115,Song 04115,A0011,hip_hop,182161
S04116,Song 04116,A0333,jazz,262045
S04117,Song 04117,A0070,hip_hop,156590
S04118,Song 04118,A0300,r_and_b,244780
S04119,Song 04119,A0203,classical,202903
S04120,Song 04120,A0082,metal,256271
S04121,Song 04121,A0077,rock,312939
S04122,Song 04122,A0140,latin,294485
S04123,Song 04123,A0164,classical,261021
S04124,Song 04124,A0248,electronic,294627
S04125,Song 04125,A0029,latin,184147
S04126,Song 04126,A0286,indie_rock,230523
S04127,Song 04127,A0378,pop,267325
S04128,Song 04128,A0146,r_and_b,219510
S04129,Song 04129,A0320,classical,201530
S04130,Song 04130,A0330,hip_hop,307026
S04131,Song 04131,A0114,electronic,156719
S04132,Song 04132,A0310,r_and_b,234108
S04133,Song 04133,A0012,electronic,147914
S04134,Song 04134,A0045,indie_rock,152667
S04135,Song 04135,A0256,classical,181053
S04136,Song 04136,A0297,r_and_b,278549
S04137,Song 04137,A0065,country,183985
S04138,Song 04138,A0365,classical,185376
S04139,Song 04139,A0146,r_and_b,278685
S04140,Song 04140,A0250,metal,115266
S04141,Song 04141,A0030,latin,341386
S04142,Song 04142,A0357,indie_rock,235077
S04143,Song 04143,A0338,r_and_b,155950
S04144,Song 04144,A0308,electronic,255444
S04145,Song 04145,A0081,r_and_b,201164
S04146,Song 04146,A0062,jazz,259190
S04147,Song 04147,A0289,metal,238451
S04148,Song 04148,A0362,latin,166861
S04149,Song 04149,A0144,pop,191883
S04150,Song 04150,A0045,indie_rock,217876
S04151,Song 04151,A0113,country,201980
S04152,Song 04152,A0087,classical,213634
S04153,Song 04153,A0188,rock,278817
S04154,Song 04154,A0385,latin,258546
S04155,Song 04155,A0126,country,202426
S04156,Song 04156,A0317,country,82679
S04157,Song 04157,A0068,jazz,187416
S04158,Song 04158,A0145,pop,187458
S04159,Song 04159,A0279,metal,112191
S04160,Song 04160,A0313,electronic,227044
S04161,Song 04161,A0024,reggaeton,277602
S04162,Song 04162,A0176,classical,279361
S04163,Song 04163,A0285,metal,273633
S04164,Song 04164,A0107,hip_hop,119704
S04165,Song 04165,A0305,electronic,181831
S04166,Song 04166,A0146,r_and_b,256263
S04167,Song 04167,A0336,reggaeton,206238
S04168,Song 04168,A0150,indie_rock,151581
S04169,Song 04169,A0013,classical,291476
S04170,Song 04170,A0360,reggaeton,318234
S04171,Song 04171,A0124,latin,390242
S04172,Song 04172,A0253,country,198543
S04173,Song 04173,A0167,jazz,94435
S04174,Song 04174,A0287,indie_rock,289531
S04175,Song 04175,A0145,pop,203897
S04176,Song 04176,A0399,latin,208314
S04177,Song 04177,A0201,r_and_b,234847
S04178,Song 04178,A0103,indie_rock,198951
S04179,Song 04179,A0204,rock,174760
S04180,Song 04180,A0347,pop,195606
S04181,Song 04181,A0163,pop,251824
S04182,Song 04182,A0058,electronic,232613
S04183,Song 04183,A0332,electronic,305072
S04184,Song 04184,A0204,rock,174140
S04185,Song 04185,A0016,indie_rock,207113
S04186,Song 04186,A0216,metal,246686
S04187,Song 04187,A0383,jazz,241446
S04188,Song 04188,A0066,latin,298355
S04189,Song 04189,A0246,country,229212
S04190,Song 04190,A0086,indie_rock,267746
S04191,Song 04191,A0345,jazz,191058
S04192,Song 04192,A0266,r_and_b,169418
S04193,Song 04193,A0353,r_and_b,272772
S04194,Song 04194,A0209,classical,240186
S04195,Song 04195,A0270,classical,231540
S04196,Song 04196,A0116,electronic,228227
S04197,Song 04197,A0074,reggaeton,264536
S04198,Song 04198,A0117,rock,193516
S04199,Song 04199,A0339,hip_hop,363068
S04200,Song 04200,A0260,rock,141208
S04201,Song 04201,A0235,metal,176555
S04202,Song 04202,A0295,hip_hop,192560
S04203,Song 04203,A0265,classical,287802
S04204,Song 04204,A0233,metal,88136
S04205,Song 04205,A0363,electronic,222503
S04206,Song 04206,A0303,hip_hop,310972
S04207,Song 04207,A0130,hip_hop,287107
S04208,Song 04208,A0111,latin,233243
S04209,Song 04209,A0108,jazz,262094
S04210,Song 04210,A0219,country,245860
S04211,Song 04211,A0277,electronic,234109
S04212,Song 04212,A0092,indie_rock,190602
S04213,Song 04213,A0283,latin,171085
S04214,Song 04214,A0206,metal,158572
S04215,Song 04215,A0306,r_and_b,283058
S04216,Song 04216,A0166,electronic,147578
S04217,Song 04217,A0259,electronic,186327
S04218,Song 04218,A0255,classical,143198
S04219,Song 04219,A0370,country,280782
S04220,Song 04220,A0111,latin,240338
S04221,Song 04221,A0353,r_and_b,198163
S04222,Song 04222,A0049,jazz,150642
S04223,Song 04223,A0328,electronic,249636
S04224,Song 04224,A0021,electronic,252420
S04225,Song 04225,A0054,jazz,227342
S04226,Song 04226,A0247,pop,252111
S04227,Song 04227,A0205,jazz,228372
S04228,Song 04228,A0305,electronic,239300
S04229,Song 04229,A0330,hip_hop,171828
S04230,Song 04230,A0125,country,188807
S04231,Song 04231,A0021,electronic,189612
S04232,Song 04232,A0055,electronic,235289
S04233,Song 04233,A0360,reggaeton,363612
S04234,Song 04234,A0211,pop,156328
S04235,Song 04235,A0010,classical,278493
S04236,Song 04236,A0265,classical,226657
S04237,Song 04237,A0141,hip_hop,246719
S04238,Song 04238,A0368,indie_rock,252920
S04239,Song 04239,A0302,electronic,219615
S04240,Song 04240,A0326,country,164982
S04241,Song 04241,A0008,pop,250699
S04242,Song 04242,A0182,pop,227552
S04243,Song 04243,A0135,indie_rock,276892
S04244,Song 04244,A0132,r_and_b,98902
S04245,Song 04245,A0212,jazz,204441
S04246,Song 04246,A0188,rock,241529
S04247,Song 04247,A0043,electronic,244856
S04248,Song 04248,A0072,latin,255011
S04249,Song 04249,A0229,reggaeton,245000
S04250,Song 04250,A0099,pop,279814
S04251,Song 04251,A0227,reggaeton,264082
S04252,Song 04252,A0022,country,361877
S04253,Song 04253,A0078,reggaeton,139220
S04254,Song 04254,A0041,hip_hop,158896
S04255,Song 04255,A0375,latin,168059
S04256,Song 04256,A0146,r_and_b,195016
S04257,Song 04257,A0375,latin,173961
S04258,Song 04258,A0389,metal,162448
S04259,Song 04259,A0043,electronic,171094
S04260,Song 04260,A0216,metal,245738
S04261,Song 04261,A0374,electronic,205929
S04262,Song 04262,A0031,latin,178523
S04263,Song 04263,A0244,jazz,123602
S04264,Song 04264,A0387,r_and_b,225294
S04265,Song 04265,A0316,metal,119958
S04266,Song 04266,A0186,reggaeton,291973
S04267,Song 04267,A0261,classical,236093
S04268,Song 04268,A0155,latin,345633
S04269,Song 04269,A0280,latin,136176
S04270,Song 04270,A0338,r_and_b,315739
S04271,Song 04271,A0105,hip_hop,123965
S04272,Song 04272,A0182,pop,352046
S04273,Song 04273,A0047,rock,165087
S04274,Song 04274,A0151,electronic,207755
S04275,Song 04275,A0366,latin,210832
S04276,Song 04276,A0031,latin,330696
S04277,Song 04277,A0166,electronic,139985
S04278,Song 04278,A0363,electronic,320970
S04279,Song 04279,A0166,electronic,277751
S04280,Song 04280,A0347,pop,207418
S04281,Song 04281,A0127,rock,284912
S04282,Song 04282,A0314,latin,246347
S04283,Song 04283,A0077,rock,271005
S04284,Song 04284,A0167,jazz,234970
S04285,Song 04285,A0324,classical,240217
S04286,Song 04286,A0365,classical,164328
S04287,Song 04287,A0098,country,165478
S04288,Song 04288,A0206,metal,168881
S04289,Song 04289,A0305,electronic,155566
S04290,Song 04290,A0213,classical,278681
S04291,Song 04291,A0270,classical,328038
S04292,Song 04292,A0383,jazz,203022
S04293,Song 04293,A0350,rock,297035
S04294,Song 04294,A0280,latin,113288
S04295,Song 04295,A0345,jazz,206216
S04296,Song 04296,A0060,indie_rock,232780
S04297,Song 04297,A0141,hip_hop,211845
S04298,Song 04298,A0307,hip_hop,274246
S04299,Song 04299,A0008,pop,274324
S04300,Song 04300,A0068,jazz,282028
S04301,Song 04301,A0116,electronic,202345
S04302,Song 04302,A0085,jazz,384519
S04303,Song 04303,A0123,rock,221527
S04304,Song 04304,A0237,metal,253588
S04305,Song 04305,A0011,hip_hop,220457
S04306,Song 04306,A0276,r_and_b,281029
S04307,Song 04307,A0381,r_and_b,224381
S04308,Song 04308,A0400,metal,176484
S04309,Song 04309,A0152,jazz,270657
S04310,Song 04310,A0169,country,287750
S04311,Song 04311,A0065,country,246492
S04312,Song 04312,A0207,indie_rock,176548
S04313,Song 04313,A0343,indie_rock,270263
S04314,Song 04314,A0131,pop,210980
S04315,Song 04315,A0149,electronic,191996
S04316,Song 04316,A0340,country,192804
S04317,Song 04317,A0256,classical,157527
S04318,Song 04318,A0322,r_and_b,93801
S04319,Song 04319,A0112,hip_hop,242453
S04320,Song 04320,A0384,rock,219096
S04321,Song 04321,A0119,rock,113946
S04322,Song 04322,A0264,latin,273179
S04323,Song 04323,A0209,classical,244769
S04324,Song 04324,A0128,electronic,209780
S04325,Song 04325,A0349,hip_hop,259802
S04326,Song 04326,A0040,classical,167199
S04327,Song 04327,A0356,metal,178539
S04328,Song 04328,A0329,reggaeton,170723
S04329,Song 04329,A0374,electronic,168886
S04330,Song 04330,A0001,metal,217113
S04331,Song 04331,A0036,latin,171021
S04332,Song 04332,A0003,country,264961
S04333,Song 04333,A0035,jazz,272291
S04334,Song 04334,A0178,pop,287678
S04335,Song 04335,A0024,reggaeton,183471
S04336,Song 04336,A0330,hip_hop,214101
S04337,Song 04337,A0266,r_and_b,257144
S04338,Song 04338,A0062,jazz,175066
S04339,Song 04339,A0008,pop,280900
S04340,Song 04340,A0351,r_and_b,259220
S04341,Song 04341,A0026,reggaeton,375354
S04342,Song 04342,A0269,pop,196077
S04343,Song 04343,A0184,electronic,294000
S04344,Song 04344,A0328,electronic,271544
S04345,Song 04345,A0026,reggaeton,166812
S04346,Song 04346,A0044,latin,137367
S04347,Song 04347,A0125,country,238299
S04348,Song 04348,A0237,metal,267111
S04349,Song 04349,A0265,classical,214703
S04350,Song 04350,A0180,indie_rock,128551
S04351,Song 04351,A0182,pop,283832
S04352,Song 04352,A0234,pop,264490
S04353,Song 04353,A0235,metal,260381
S04354,Song 04354,A0137,country,317902
S04355,Song 04355,A0284,latin,370153
S04356,Song 04356,A0122,reggaeton,254321
S04357,Song 04357,A0241,metal,280141
S04358,Song 04358,A0054,jazz,262448
S04359,Song 04359,A0356,metal,242225
S04360,Song 04360,A0276,r_and_b,295690
S04361,Song 04361,A0239,pop,247351
S04362,Song 04362,A0033,metal,265843
S04363,Song 04363,A0015,jazz,348209
S04364,Song 04364,A0022,country,353994
S04365,Song 04365,A0088,reggaeton,95887
S04366,Song 04366,A0066,latin,328381
S04367,Song 04367,A0206,metal,234307
S04368,Song 04368,A0165,classical,175852
S04369,Song 04369,A0035,jazz,216390
S04370,Song 04370,A0164,classical,58839
S04371,Song 04371,A0095,r_and_b,173029
S04372,Song 04372,A0179,hip_hop,356773
S04373,Song 04373,A0361,r_and_b,266597
S04374,Song 04374,A0104,pop,210795
S04375,Song 04375,A0165,classical,325894
S04376,Song 04376,A0216,metal,140287
S04377,Song 04377,A0037,classical,250344
S04378,Song 04378,A0319,latin,144672
S04379,Song 04379,A0042,metal,264586
S04380,Song 04380,A0051,reggaeton,224134
S04381,Song 04381,A0233,metal,293888
S04382,Song 04382,A0260,rock,165181
S04383,Song 04383,A0101,jazz,236327
S04384,Song 04384,A0238,jazz,302970
S04385,Song 04385,A0003,country,287863
S04386,Song 04386,A0194,jazz,146466
S04387,Song 04387,A0342,classical,234213
S04388,Song 04388,A0002,latin,226831
S04389,Song 04389,A0017,metal,183088
S04390,Song 04390,A0179,hip_hop,221017
S04391,Song 04391,A0315,pop,160581
S04392,Song 04392,A0238,jazz,172047
S04393,Song 04393,A0163,pop,218222
S04394,Song 04394,A0141,hip_hop,232253
S04395,Song 04395,A0257,classical,187178
S04396,Song 04396,A0146,r_and_b,248371
S04397,Song 04397,A0010,classical,199325
S04398,Song 04398,A0090,electronic,329474
S04399,Song 04399,A0352,classical,132253
S04400,Song 04400,A0227,reggaeton,299289
S04401,Song 04401,A0029,latin,250793
S04402,Song 04402,A0269,pop,93477
S04403,Song 04403,A0135,indie_rock,258030
S04404,Song 04404,A0221,electronic,234785
S04405,Song 04405,A0007,latin,217412
S04406,Song 04406,A0191,r_and_b,180893
S04407,Song 04407,A0119,rock,188099
S04408,Song 04408,A0144,pop,263784
S04409,Song 04409,A0044,latin,302206
S04410,Song 04410,A0250,metal,258454
S04411,Song 04411,A0131,pop,150769
S04412,Song 04412,A0278,rock,207511
S04413,Song 04413,A0268,electronic,79908
S04414,Song 04414,A0379,rock,222423
S04415,Song 04415,A0382,metal,254286
S04416,Song 04416,A0399,latin,128676
S04417,Song 04417,A0239,pop,240920
S04418,Song 04418,A0358,latin,181854
S04419,Song 04419,A0277,electronic,190561
S04420,Song 04420,A0292,latin,159327
S04421,Song 04421,A0195,classical,275642
S04422,Song 04422,A0398,jazz,268811
S04423,Song 04423,A0180,indie_rock,229574
S04424,Song 04424,A0048,rock,282734
S04425,Song 04425,A0095,r_and_b,137597
S04426,Song 04426,A0252,classical,239705
S04427,Song 04427,A0164,classical,126405
S04428,Song 04428,A0043,electronic,249123
S04429,Song 04429,A0079,electronic,393489
S04430,Song 04430,A0141,hip_hop,226277
S04431,Song 04431,A0118,latin,200667
S04432,Song 04432,A0021,electronic,279182
S04433,Song 04433,A0164,classical,183083
S04434,Song 04434,A0219,country,200911
S04435,Song 04435,A0181,latin,209304
S04436,Song 04436,A0082,metal,176652
S04437,Song 04437,A0015,jazz,222101
